Dates
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '4', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '5', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
["'May", '6', "2021'"]
